,text,like_count,retweet_count,created_at,tweet_id,author_id
3278,"What's going to financially happen to commercial truckers terrorists #antivaxxers  who terrorized #Ottawa &amp; shut down bridges w/ their trucks?

Lose their leases

Traffic violations &amp; lose their Class A licenses

So no more trucking

Fascism is expensive eh?  

#Windsor #cdnpoli https://t.co/IvIAMnwGx2 https://t.co/TgtYIfvXzC",2,3,2022-02-09T22:27:49.000Z,1491539357940862977,246667561
3279,"Normies has to let it come to this.. 🤦🏻‍♂️

#VaccineSideEffects #ClotShot #FluTruxKlan #OttawaOccupation #FauciLied #Nonsense #antivaxx #antivaxxers #Misinformation #LiberalismIsTheRealPandemic #LiberalismIsAMentalDisorder https://t.co/mw9YvZIpt2",1,1,2022-02-09T01:59:37.000Z,1491230272553353218,608551069
3280,They’re excited the Buffalo bridge is blocked … so they can screw over …. Truckers #Windsor #FluTruxKlan #GoHomeConvoy https://t.co/TjllfeQEAe,58,23,2022-02-09T19:54:53.000Z,1491500871447945224,557284645
3281,"I wonder which part of @GOP is under Chinese control, and which part is under Russian control.

Could @SenateGOP and @HouseGOP please register their affiliation? 

And maybe add which age you like your girls to be.
#SugarDaddy https://t.co/8rVCF6LB6H",1,0,2021-04-07T11:29:47.000Z,1379758297448902660,3156602675
3282,"What came first?  The anti-vaxxer or the third-hand, vaccine shedding damaged egg?

*Thank you to the submitter who wishes to remain anonymous*

#antivaxxers #VaccineShedding https://t.co/q68JMEEE0N",22,3,2021-07-07T21:00:01.000Z,1412879095692767232,1202724642542080000
3283,"An excellent essay from @DFriesenGlobal about the dark forces eroding trust in institutions Canadians have always collectively held dear. This was inspired by the hateful, vile abuse many journalists and others who follow public health guidelines are now subjected to daily. https://t.co/kTOb2P1XkK",209,38,2022-02-08T22:46:25.000Z,1491181652009447427,113165445
3284,I'll just leave this here. #FluTruxKlan https://t.co/hM1OQPxzcJ,57,23,2022-02-09T02:49:01.000Z,1491242704956960773,1408517059177238528
3285,"2,200 employees have been sent home - unpaid - from a Canadian car plant because there is no work due to parts being held up at the border by protestors.

But please- tell me again how you’re fighting for Canadian families.
#GoHomeConvoy #FluTruxKlanGoHome",5290,1891,2022-02-09T20:33:51.000Z,1491510679001513991,890041336753160193
3286,"It's all crumbling.
They know it's crumbling
We know it's crumbling
They know, we know it's crumbling.
Watch for desperate measures from desperate psychopaths.",1836,458,2022-02-09T14:24:10.000Z,1491417646428192768,714460503289028608
3287,"@MaureenStroud @richykirsh @MatthewNewell67 @AndrewLazarus4 @sammy44231 @ogilville1 @RadRyderX @Nockit1 @mhunt081266 @doom37455413 @ConsequentialBr @DeckardJodi @Monstercoyliar @tatsandfats @TonyBaduy @JimeeLiberty @EFudman @IdunsDaughter @skepticalprune @JonathanHannah @zeetubes @SallyJiggles @doritmi @kath2cats @PLHartungRN @andylumm @provaxtexan @SkepticalMutant @tomsirolimus @3dogrunner @MagnoliaHoney2 @CHSdoctor @chimera414 @raouldukeerik @LandonNTooke @mcfunny @SeamusMacSuibh1 @Willard1951 @Fannyi5 @jallen1315 @45Kerri @BtotheC67 @volpiranyas @bibbydebob @J_EmpyreanGoals @MdRisette @GotAntibods @AbsoluteGnosis @paco7320 @MeddlinMegs On the contrary you are the opposite of immortal now, best get yourself checked out soon, this is the new normal you helped usher in. Enjoy! https://t.co/qAQYVtmaDq",3,0,2022-02-09T23:02:32.000Z,1491548096479866881,810755496609247232
3289,"@Loozinmyrelijun @CandiceBergenMP @CandiceBergenMP consults @PierrePoilievre

@PierrePoilievre consults @jordanbpeterson 

Seriously.

‼️🤦🏻‍♂️‼️

#antivaxxers https://t.co/RxksXSmBI2",1,1,2022-02-09T23:37:38.000Z,1491556929792929792,1379812027116351495
3291,I'm sick and tired of people I thought were comrades calling others #antivaxxers for being critical of the #COVID19 vaccines. https://t.co/lPNA03UQDR,1,1,2022-02-09T18:11:09.000Z,1491474766762586127,1425291671558836229
3292,"@CandiceBergenMP What science are you consulting, a bogus Dr that supplies fake sick notes?",5,1,2022-02-09T23:12:56.000Z,1491550713431969795,1245757386020831232
3293,@AndyBurnhamGM @ItsYourDadAherr Yes vaccines and resultant selection pressure do indeed make new variants,1,1,2022-02-09T22:06:23.000Z,1491533965055995905,1472568470705479692
3296,Until a stronger strain of #COVID19 wipes out the #antivaxxers &amp; #FluTruxKlan over the next 3 to 5 years. https://t.co/SwpaK0EMc0,7,3,2022-02-09T22:52:22.000Z,1491545539070111747,1408517059177238528
3297,"We warned everybody ....We tried our best but some people just refused to hear us....Instead, we were censored, ridiculed, name called.  So now ......Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection https://t.co/IT29O4wA5B",6037,3499,2022-02-08T13:57:24.000Z,1491048520937316356,4849786505
3298,This right here is exactly what being #antivaxxers is like https://t.co/ffvIQtHY9s,0,1,2022-02-09T22:42:11.000Z,1491542974148263937,447054242
3300,"Intervju med mig (på engelska) om vaccinpass och ovetenskapliga restriktioner.

https://t.co/7I92N06Do6",161,39,2022-02-09T14:36:37.000Z,1491420778495381504,919611811200208897
3301,Trudeau: You can’t end a pandemic by decreeing it. You can’t end it with legislation. #QP,1841,297,2022-02-09T19:50:26.000Z,1491499752160206854,190012537
3304,"Not a surprise given personal appeal to support folks who are #antivaxxers ,  hateful,  and support a coup on Canada. #bcpoli #GoHomeFluTruxKlan #GoHomeConvoy #OttawaOccupied https://t.co/EFq099GI5l",2,1,2022-02-09T22:58:04.000Z,1491546971223379969,485731086
3305,"Antivaxxers.  🤣🤣🤣🤣🤣

#antivax #antivaxxers #VacinasSalvamVidas #VacinasSim #VacinasParaTodos. #vaccination #VaccinesSavesLives  #humor #humour https://t.co/FQjhFmMdUS",0,2,2022-01-09T18:21:54.000Z,1480243450448695300,3011101
3306,"#FreedomConvoyCanada2022 is a #misoginistic #whitenationalist #homophobic #violent mob. The enablers #antivaxxers #Conservative supporters &amp; politicians, law enforcement &amp; of course #CdnMediaFailed you're all #complicit &amp; we'll all remember. #cdnpoli #onpoli #VoteThemAllOut2022 https://t.co/YbBe1tzEhI",1,2,2022-02-09T22:08:12.000Z,1491534421433987077,1963707690
3307,"Dark humor is like a child without immunizations, it never gets old.  #antivax #Atheism #antivaxxers https://t.co/64fAoHKiJS",15,7,2019-02-04T22:07:20.000Z,1092545164659150848,1081433017346748417
3308,"An anti-vaccine group known for spreading medical disinformation is writing prescriptions for unproven COVID-19 treatments, with the help of a doctor whose medical license was revoked in Alabama.
https://t.co/ApHCaW7YWJ",317,139,2022-02-10T00:36:05.000Z,1491571639968047104,5392522
3309,"@Protect_BC @adriandix Losing track how much #Disinformation BC's Public Corporate Profits Officer Dr. Henry has spread.

Will Dr. Henry or Adrian Dix do a task force to examine their failures on dealing with White #Antivaxxers community and give specific reccommendations?
#bcpoli #covid19bc",5,3,2022-02-10T00:39:07.000Z,1491572403700310020,246667561
3312,Now she's waving a flag and yelling at clients not to come in. I guess she just drives around in her Cadillac with a flag huh? Poor workers all over town probably going through this b.s. today. https://t.co/IrU1SWFkVD https://t.co/8jALp1Cd5g,31,2,2022-02-10T00:28:49.000Z,1491569811230396418,98576802
3313,@chucktortellini @PeterPumpster @abcmelbourne You certainly know how to read propaganda. Biggest protests in melbourne since the Vietnam war? You can bury your head in the sand as long as you like. One day you’ll pretend you were on our side all along 🙄 https://t.co/K8KwCkMBlv,1,0,2022-02-09T23:48:08.000Z,1491559570178596867,905026476004622336
3314,Taking it to the international court 🥴: https://t.co/MsJGmRV9l0,9,2,2022-02-09T23:58:57.000Z,1491562292865085447,1469055870642257920
3315,"Dr. Henry doesn't like misinformation from doctors. She refers to disinformation in First Nations communities causing vaccine resistance, but not white anti-vax protesters. FN communities have an 86% vax rate. The general rate cited by @adriandix was 80%.
https://t.co/WT7QLMtrzm",137,39,2022-02-09T23:43:21.000Z,1491558368439197702,1432413874548994052
3316,"Back in Aus at the High Court, trying to stop vaccines against under 19’s save our kildren: https://t.co/dOCbk2UtJJ",17,2,2022-02-09T23:31:53.000Z,1491555484435767301,1469055870642257920
3317,"“…tho we mostly turn our ears from [these facts]. Still, you are aware of [the threat to human survival], else you would not have this book in your hands right now.”

READ BK… https://t.co/Rc8CEQjHOR #climate #Covid19 #apocalypse #humanicide #ecocide #extinction #Earth

PA 1/85",2,2,2022-02-10T00:33:46.000Z,1491571057219682305,53003701
3318,Not sure what these protesters hope to accomplish but it will not go well for them if Michigan’s governor is forced to call up the national guard to clear the bridge. https://t.co/Z3L1gX5TEi,31,4,2022-02-10T00:09:21.000Z,1491564909636767754,856499369671094273
3321,Hard to believe 4 members of council actually thought they were smarter than the collective wisdom that got us to the end of lockdown in SK and AB. https://t.co/oITw1Wktcp,345,39,2022-02-09T23:44:10.000Z,1491558573104451585,40316065
3323,"The public is ""not getting what all of us are getting — and what all of you are providing — which is alternative media,"" Dichter says.

These occupiers live in their own information universe. One where anti-vaccine nonsense isn't marginal, but the majority.",1659,203,2022-02-09T18:37:07.000Z,1491481302951993351,16753407
3325,New from @ford on Canadian border bridge traffic disruption https://t.co/szXIJ9LDAK,21,20,2022-02-09T23:52:51.000Z,1491560758391549952,26283307
3326,Wearing a winter coat is Marxism. w/@jpscattini https://t.co/HnNkPLd4Fm,1152,322,2022-02-08T14:20:52.000Z,1491054426676948998,21962767
3327,Anti-Vaxxers are weird #antivaxxers https://t.co/6M2usPylMD,2,1,2022-02-10T01:47:17.000Z,1491589556277284865,4343099722
3328,"If the freedom convoy festival represents #antivaxxers 
Then the paedophile rapist who vehicle rammed the Winnipeg freedom convoy, represents #provaxxers 

Change my mind.",2,1,2022-02-10T01:22:20.000Z,1491583279568457733,1453159953280258053
3329,"""I can't have my child wearing a mask all day in school"", says the adult who has them living in a rig for 12 days with 12 to 16 hours of air horns in their ears and exhaust all around them. Smh.",5906,1288,2022-02-09T16:51:10.000Z,1491454638805352449,463294188
3330,"@kit10219512 @GucciGoldstein @blane1122 #FreedomConvoy2022 #FreedomConvoy
#TogetherDeclaration 
#TruckersForFreedom2022 
#NoVaccineMandates 
#TruckersForFreedom 
#EnoughIsEnough https://t.co/uJetEUjWYU",1,0,2022-02-10T01:19:54.000Z,1491582666692567046,1315049577171611649
3333,"Me too, @MyDrummer.
I'm especially angry about the selfish, ignorant #antivaxxers who promote the lifting of #MaskMandates.
Deaths are on their heads.

What will it take for #antimaskers to get 
that they're just plain wrong about this? https://t.co/8zSQMKZzbb https://t.co/5i9M9PU1H8",2,1,2022-02-10T01:20:52.000Z,1491582910570323975,1224411898675957760
3334,"Is there a safe place in Canada, where people are sane, vaccinated, not crazy Conservative? Reasonable cost of living? Genuinely nice neighbours who care, but keep their distance? Asking for a friend. (Me…I’m the friend.)",2354,215,2022-02-09T18:00:32.000Z,1491472096957972484,333808310
3336,"Mine is staying on, too.  I an truly angry about the lifting of mask mandates. https://t.co/tTpMC2C6E4",9,1,2022-02-09T20:37:18.000Z,1491511547557990403,22979427
3337,@TacoJones11 @bryan_trader @BrizzeeJoel @Krockman You seem very upset. I do understand that you operate a 95% emotion. Are you angry that they lie to you when I told you that the vaccines would prevent you from getting Covid as well as transmitting it?,0,0,2022-02-09T16:17:09.000Z,1491446077442392070,1351720000650940416
3338,is er al een emoji voor omkieperende prikmensen?,480,34,2022-02-09T15:23:20.000Z,1491432534189948928,1238093070832472066
3341,"@giddeygirl I’m sorry. My kid in regional WA had her shift cancelled yesterday because the business is being targeted by anti-vaxxers, and her boss was concerned about her safety &amp; mine (I’m high risk). It’s terrorist behaviour.",416,60,2022-02-10T00:45:02.000Z,1491573890467831808,1365584010081050626
3343,"Anti-Vaxxers...
Good journalism isn't free. Consider supporting my cartoons on my Patreon Page so I can continue creating them. 
https://t.co/Go7BFlFIfb
#Antivaxxers #VAXXED #antivax https://t.co/Z4cnXG5cB2",27,21,2019-03-13T01:02:42.000Z,1105635262372159488,15704760
3344,"My latest cartoon for @newcounterpoint.
Remember to share, follow and subscribe! 
#antivaxxers #antivax  #ISIS #ISIS_K  #Terror #COVID19 https://t.co/XjbtGA6SgI",135,42,2021-09-07T18:34:20.000Z,1435310484396417026,17192256
3345,Cartoon for @chronicleherald #antivaxxers #antivax #vaccines #VaccinesSaveLives https://t.co/Dr3ZMqdZYl,609,162,2020-12-16T14:44:09.000Z,1339219771733270530,22027975
3346,Cartoon for @newcounterpoint #antivax #antivaxxers #AntiVaccine https://t.co/7zIL59Zw5m,2116,702,2021-07-27T12:46:40.000Z,1420002698720645147,22027975
3347,Cartoon for The Chronicle Herald #antivax #antivaxxers #grinch https://t.co/S0pIY0MSKR,2487,486,2020-12-14T12:49:53.000Z,1338466237270138882,22027975
3348,@DuaneBratt @Graydio1 https://t.co/CJDLppIsTW,22,1,2022-02-09T16:50:44.000Z,1491454531955490819,1245115856
3349,"Rep. Bob Good wants to fire Dr. Fauci.
 
I stand with Dr. Fauci, and voters will help me fire Bob Good this November.",3016,501,2022-02-07T22:38:21.000Z,1490817233077035010,45828498
3350,This is what we might expect in Aghanistan. Don’t  want the Taliban to know we’re here. https://t.co/dFQs1gl1Fr,517,124,2022-02-09T19:41:21.000Z,1491497466595721217,16219502
3351,Police say children living inside trucks in the Ottawa protest convoy are hampering their crackdown efforts. Glen McGregor reports.  https://t.co/d2FEQWLidj,20,7,2022-02-09T06:00:21.000Z,1491290855818338304,21212604
3352,Let's check in on Australia's aging rock icons https://t.co/yB9hoKePI3,91,25,2022-02-09T21:37:27.000Z,1491526685233057796,1277387024605999104
3353,"Texas attorney general asks GoFundMe for documents related to Canadian protests, including contacts with governments and police. Ken Paxton accuses company of not delivering money donated by Texans after company said it would freeze funds. Previous story: https://t.co/qos3yeENVx",93,45,2022-02-09T20:57:31.000Z,1491516633948594184,19038934
3354,⚠️FOLLOW  @theysayitsrare !!  and thank you @theysayitsrare ❤️ #Ivermectin #JoeRogan #HowardStern https://t.co/QKOCcpCmAj,0,0,2022-02-10T02:26:04.000Z,1491599315634065408,1491227924762017792
3356,@DavidErJohnson @PaulGBrandon @talk2oleary @fordnation Totally the worst 😂both in university 🙄you’re a🤡no one has the right to tell someone how to raise their kids! They could have been left behind to be abused by the caregiver and then they would have been irresponsible as well! You’ll say anything to look like the good guy,0,0,2022-02-09T17:54:35.000Z,1491470599176208392,1450285874466414592
3358,"On January 5th 2021, Dr. Simone Gold made her way to D.C. for an anti-vaccine rally. The next day, she joined the crowd at the Capitol. 

Dr. Gold has now reached a plea deal with prosecutors over her role in Jan. 6. https://t.co/zuSozZvQu7",51,29,2022-02-10T02:07:15.000Z,1491594580516610054,1286312880
3359,https://t.co/P95OiIYZNN Ford and Toyota on Wednesday both said they were halting some production as anti-coronavirus mandate snowflake truckers protesters blocked U.S-Canada border crossings that have prompted warnings from Washington and Ottawa of economic damage #antivaxxers,2,2,2022-02-10T02:06:31.000Z,1491594396474785793,824808971261378560
3360,A B.C. doctor says the provincial College of Physicians and Surgeons is not acting fast enough to reprimand doctors spreading misinformation about COVID-19 that could put the public at risk. https://t.co/zHMUuirvOa,229,62,2022-02-09T17:30:26.000Z,1491464519532613637,6433472
3361,B.C. expanding vaccine mandate to remaining health-care workers in March https://t.co/5FoKbzYTqE https://t.co/daAUWmKDi2,120,22,2022-02-10T01:45:05.000Z,1491589004248207361,203123011
3362,"Fake, international Facebook accounts behind #antivax protests.
Just like their so-called science about the dangers of vaccines, #antivaxxers are following and sharing utter bullshit https://t.co/ZsmnxJVM53",1,1,2022-02-10T03:22:31.000Z,1491613523125813250,14465625
3363,"Honestly this is how they picture themselves. Imagine being afraid of a needle a 5 year old took with no issues. #antivaxxers 

#FluTruxKlan #FluTrucksKlan #FluTruxKlanGoHome #GoHomeTruckers #OttawaOccupation #couttsblockade #CouttsCrisis #WindsorBlockade https://t.co/XUGPG2udjg https://t.co/z8JskGE9sE",10,1,2022-02-09T22:12:38.000Z,1491535536938438662,389801920
3364,"There are QAnon #Qooks in the #TruckersForFreedom2022  in #Ottawa #WindsorBlockade  and #Coutts.

They are threats to all around them.

#CPC gives them coffee and support.

@CPC_HQ #DomesticTerrorists 
#OttawaOccupation #ArrestTheTruckers 
https://t.co/LJXgxgKQNy",6,3,2022-02-10T02:54:18.000Z,1491606422710374403,950896479731879937
3365,"#Ottawa citizens, remind far right #antivaxxers #FluTruxKlan truckers who terrorized you for a week and a half and permanently damaged some of your hearing b/c far right Doug Ford Still REFUSES to send enough cops for outmanned Ottawa police to get rid of them of this #cdnpoli https://t.co/TgtYIfvXzC",3,1,2022-02-09T22:17:21.000Z,1491536725897736192,246667561
3366,"They are terrorists, Nazi's, #Antivaxxers and gullible people. Not protestors. #FluTruxKlan #RamRanchResistance https://t.co/nvl3JqmQc4",13,3,2022-02-10T03:19:52.000Z,1491612857783357440,1408517059177238528
3367,"When #GeorgeWashington developed #laryngitis and shortness of breath in 1799, his doctors used poultices, enemas, and opened his veins to remove almost half of all his blood.https://t.co/p2qtA2nDu5 https://t.co/5Wvz9iTerF",201,43,2022-02-09T07:35:37.000Z,1491314830506360832,239975608
3368,"Today is Febuary 8th, 2022 and @GovInslee is the worst Governor in Washington state history.",607,84,2022-02-08T13:00:01.000Z,1491034081974439946,983127984394551298
3369,Kids are not “unsafe” https://t.co/3NnVFqqMZV,3689,635,2022-02-10T00:06:10.000Z,1491564110516940800,21525682
3371,"Could those in the media please please PLEASE refrain from calling it a 'truckers protest'?  The real truckers are the ones trying to cross the Ambassador Bridge (and at Coutts in Alberta, too).",1319,297,2022-02-09T18:07:01.000Z,1491473728630370310,107886768
3373,#Canberra #antivaxxers https://t.co/GgxQQOnASw,1,1,2022-02-10T03:06:41.000Z,1491609538490880005,115843983
3374,"Sad when both #HealthCareWorkers and journalists have to hide to be safe from #AntiVaxxers 🙁 

Believing in conspiracy theories turns people into domestic terrorists  

#GoHomeTruckers #GoHomeFluTruxclan #GoHome #GoHomeFluTruxKlan #GoHomeConvoy https://t.co/2sbsc3CEj6",10,4,2022-02-10T02:18:02.000Z,1491597294793371648,3091880673
3375,https://t.co/walICCrm3d,397,45,2022-02-10T02:40:10.000Z,1491602866565382145,16635277
3376,"They've arrived at the AMA and discovered that it's empty. This is  likely because most of Canberra is WFH, but the cookers are convinced it's because all of the workers have fled to an underground 'black ops' bunker.",39,2,2022-02-10T00:36:58.000Z,1491571860093341699,1326366950751166466
3377,"I'm a great supporter of deescalation but I have to wonder if the #ottawapolice would have been so committed to it if the #convoy #antivaxxers causing trouble had been - let me think - black, socialist, Indigenous, poor. Forgive my cynicism.",3784,592,2022-01-31T16:58:41.000Z,1488195039213858819,27013347
3378,"@Colihan @KUSINews There was no vaccine then. 
We have one now, we just have to get the kids immune so parents can stop dealing w constant sick days. If you’ve been unaware: parents have had their kids in and out of quarantine all school year bc less than half of the 12 and under group are vaxxed.",0,0,2022-02-10T03:00:04.000Z,1491607875038244865,1210986169824997377
3379,"@richardzussman Lol, naturopathics are often antivaxxers aren't they?",1,0,2022-02-10T01:00:53.000Z,1491577882207944705,957364010524884992
3380,@CTVVancouver @jjhorgan A handful of protesters?  The freeways have been jammed with BC residents (not Protestors) protesting against segregation the last 3 Saturdays.  Isn’t the goal of someone in office to be liked?  Why alienate your constituents?.  Goes against Liberal philosophy.,0,0,2022-02-10T00:41:41.000Z,1491573049576943618,102899537
3381,Amazing seeing the #antivaxxers making all their plans to go out to bars and restaurants now.I guess the  thousands of them that swore that they would NEVER go back to any place that used the #QRcode have conveniently forgotten that oath 🤣 #yyc #COVID19AB #COVIDIOTS #liar https://t.co/GuyMLnFUt7,3,2,2022-02-10T03:25:17.000Z,1491614219686580227,837633470356606981
3382,@blechtimes @TorontoStar What about the right to freedom of travel which trudeau violated?,3,0,2022-02-10T02:36:47.000Z,1491602013326655489,913597722481102848
3383,I was accosted today by an antivaxer antimasker at Dickson ACT shops. A man came up very close to me &amp; talked at me about whether masks were mandatory outside so why was I wearing one &amp; why didn't I take it off as he bet I had a lovely smile behind there if only I'd take it off.,1298,157,2022-02-09T09:24:17.000Z,1491342176944795648,125515417
3384,"@mummymelly2003 @angrycanucks @CityNewsVAN Minions wanna believe the tv fueled mk ultra is the only reality on this earth but when you wake up from your spell, you'll see for yourself. 
For now each one is allowed to fear and hate because we have a minion leader who does exactly that ....",0,0,2022-02-09T17:04:46.000Z,1491458059990110214,1682465934
3386,@fordnation @JustinTrudeau It’s comes to an end when you give Canadians their freedoms back.,94,8,2022-02-10T03:45:29.000Z,1491619302440677377,1355819464302977024
3387,https://t.co/hARyOlyqqI,19167,2030,2022-01-31T15:17:36.000Z,1488169601498337289,1976143068
3388,"Don't allow mainstream media seduce you to get vaxxed.We all know the purpose of mainstream media(Lies and deceit).
#AntiMainstreamMedia
#AntiVaxxers",0,1,2021-09-17T04:29:51.000Z,1438721838851448833,3076707266
3390,"@canadianinvest @fordnation @JustinTrudeau Yeah.... give #Canadians in #Canada their freedom back that was stolen like terrorists by crazed #WhiteSupremacist-supported (&amp; US Republican funded) #antimaskers #antivaxxers who are  holding the supply chains hostage making truckers (90% are vaxxed) look bad. #Freedom! 
Honk.🤮",1,1,2022-02-10T04:15:01.000Z,1491626736345239555,1432252165544824836
3392,"I don't like calling it the ""truckers' convoy"" because these far-right clowns don't represent truckers, 90% of whom are vaccinated and continuing to work. #CanadaTruckers",14,1,2022-02-10T05:30:32.000Z,1491645740933951492,1343679967616446468
3394,Even I -- Cassandra that I am accused of being -- could not have imagined in 2020 that the #COVID19 #pandemic would lead to anti-public health protests on this scale. The #CanadaTruckers protests threaten the auto industry &amp; trade between the 🇺🇸 &amp; 🇨🇦 with big economic potential. https://t.co/fwPwhfC4Rf,483,156,2022-02-09T23:57:41.000Z,1491561975524036612,299273962
3395,"#Covid19 deniers 
#antivaxxers, and
#disinformation spreaders
bear responsibility for
1/2 million worldwide deaths, 
100K in the US,
since #OmicronVariant 
was discovered.

https://t.co/fAAjXnSuQT",6,2,2022-02-10T05:18:30.000Z,1491642710947684353,407111444
3396,#EndTheMandatesNow by the #Governments a given- #Private sector protect your #business on your own. A must #VaccinationObligatoire in #schools &amp; #Masks /#Teachers #unions prepare for #UnsafeSchools &amp; labour #negotiation. In #usa three times more #COVID19 deaths than in #Canada! https://t.co/bZs3MnIDhb,1,0,2022-02-10T05:06:04.000Z,1491639583750209537,889831560572260352
3402,"@samanthamaiden @stoker_aj Seriously, I worked at DSS for 12 years, I had been spat at, had objects thrown at me, sworn at and threatened with waiting for me when I left work.......",14,1,2022-02-10T04:35:57.000Z,1491632002918846467,1474684988821950465
3403,"Looks like #Covid19Deaths in US will reach 900,000 within the next couple of day. Mostly #Unvaxxed #AntiVaxxers. Sad. Just wish they would recognize that #Covid19 is real &amp; make deathbed pronouncements. Might save a lot of people. #OmicronVarient",17,2,2022-02-02T17:42:48.000Z,1488930919280951298,45413198
3404,Van Morrison is going to kill Spielberg https://t.co/V8VqPpvBA1,32,5,2022-02-10T00:37:11.000Z,1491571916649504769,1323462085
3405,"Made a video explaining how shallow and misguided it is to ridicule or scorn people protesting against mandates!

Had to get this off my chest! 😅😊

#TruckersForFreedom2022
#TruckersNotTrudeau
#antivaxxers
#FreedomConvoy2022 https://t.co/z6XFiJAgn9",12,4,2022-02-10T06:26:04.000Z,1491659716229058560,846571122
3406,"HOW? 
WHY? 
WTF?  

Why is this being ignored by the media? 
#CdnMediaFailed 

THIS…..IS…..THE…..PREMIERS……DAUGHTER 😮

@fordnation 
#FordFailedThePeople 
#FordFailedOntario 
#onpoli 

A f-ing Mingle Mask 🤦🏼‍♀️🤔 what an absolute joke🤢🤬

https://t.co/6OGryYWKoz",6,4,2022-02-10T00:41:04.000Z,1491572894845046784,2385784501
3407,This is who we are dealing with… #FreeDumbConvoy #FreedomRally #TruckersConvoy #GoHomeConvoy #Windsor #WindsorBlockade https://t.co/GBoMsvazHH,202,89,2022-02-10T02:04:18.000Z,1491593838615580682,26058859
3409,@Colihan @TheCasualHippie @KUSINews Almost.,0,0,2022-02-10T06:01:06.000Z,1491653432326844420,1210986169824997377
3410,We refused service to a customer who wouldn’t put on a mask and they threw a brick through our window. Security Video to follow later in case anyone can identify the asshole. #protectthewienerscircle https://t.co/kEJ01nZPHU,1108,151,2022-02-10T01:48:40.000Z,1491589907067899905,3783921803
3413,"Wish all people think like that. 
يا ريت لو كل البشر يفكرون چذي.  

#BingBong 
#RipStanlee
#racism 
#racist 
#racists 
#antivaxxers 
#antivaxx 
#antivaxxer 
#antivax 
#لا_للتطعيم_الإجباري
#ساحة_الإرادة https://t.co/xGHAAmlezH",0,1,2022-02-08T16:34:26.000Z,1491088040298971138,1481571631893995524
3415,"@LeonardVanAs Those I engage with in the real world tend to be intelligent, with good comprehension skills, so only once.",0,0,2022-02-10T07:44:37.000Z,1491679483413282818,43849882
3416,@DFisman https://t.co/1IpIvp5MTO,11,0,2022-02-10T03:59:48.000Z,1491622906815815680,2440981218
3417,"All the crazed #antimaskers #antivaxxers in #Canada saying #mandates are the problem, but each day #Canadians are seeing the biggest problem, from safe streets to #SupplyChain to the sustained pandemic, are the antivaxxers themselves. That &amp; US alt-right Republicans funding it.",0,1,2022-02-10T07:41:40.000Z,1491678739477848064,1432252165544824836
3418,"@AngryGoddessx2 @samanthamaiden @stoker_aj Yep clearly Stoker hasn't been around #covid19 vax hubs 🙄 #vaccination 
RNs cop this sort of language on a daily basis from #antivaxxers 😷 #COVIDIOT 
#OmicronVarient #COVID19Aus #auspol #LNPDisgrace #nswpol https://t.co/Q1PJIdARok",46,15,2022-02-10T06:42:44.000Z,1491663911493730305,3011866286
3419,"Hey Scotty @ScottMorrisonMP please take note, this is how you do it. Well done @jacindaardern #antivaxxers #auspol #NZ https://t.co/3YMXb9Jswp",6,1,2022-02-10T07:29:18.000Z,1491675627837362176,967439072
3420,"Convois de véhicules à Paris : le préfet de Police prend un arrêté d'interdiction.
Consultez notre communiqué de presse 👇 https://t.co/8Jq1r2SIYj",1202,470,2022-02-10T07:17:13.000Z,1491672586320809985,164713706
3421,New Zealand police arrest 120 anti-vaccine mandate protesters https://t.co/ktM0uB2uhd,90,21,2022-02-10T07:16:05.000Z,1491672300826943491,55060090
3422,@DGaybba @_AfricanSoil #VaccineMandate #VaccineSideEffects #CyrilRamaphosa  we warned Ppl now see👀🤢🤢🤢🤢yeses #antivaxxers https://t.co/NwiQtUu2zj,2,2,2022-02-10T07:06:56.000Z,1491669998447824901,1484926603683680258
3423,@59dallas @LeoSchwebel Thank you for this statement on #antivaxxers.  It's nice to know we aren't alone in feeling befuddled by the stupidity. #StaySafe  #MaskUp #GetVaccinated,1,1,2022-01-16T23:20:21.000Z,1482855271814905862,1054567805553700864
3424,@LeonardVanAs Your reference to being anonymous as being cowardly implies you are one of those fools who think carrying twitter discourse into the physical world is the answer of you're in disagreement. If that's not the care then how is it regarded as cowardly.,0,0,2022-02-10T07:22:51.000Z,1491674006252146694,43849882
3425,"I don't like calling it the ""#FreedomConvoy"" b/c what #antivaxxers stand for is directly opposed to any concept of freedom I would recognize. Your ""freedom"" to infect others with a deadly virus? What about the freedom of the rest of us to keep ourselves and our loved ones safe?",8,2,2022-02-10T05:30:33.000Z,1491645743228239873,1343679967616446468
3426,"@Clint_ZA It would change how you converse for starters. You have a habit of referencing family in an attempt to solicit empathy or augment your case, which can't be validated . You also love insulting people you don't agree with, anonymously, which is kinda cowardly tbh.",0,0,2022-02-09T18:28:04.000Z,1491479025742761985,355752032
3427,BREAKING: Most Bay Area counties will lift indoor mask mandate; Santa Clara County will not https://t.co/C3xtlrbYJ8,170,44,2022-02-09T17:06:51.000Z,1491458585007591424,15652540
